Fold id: 0, Epoch id: 1, Training steps: 100, Avg loss: 1.185
Fold id: 0, Epoch id: 1, Training steps: 9000, Avg loss: 0.740
Fold id: 0, Epoch id: 1, Training steps: 9100, Avg loss: 0.560
Fold id: 0, Epoch id: 1, Training steps: 9200, Avg loss: 0.552
Fold id: 0, Epoch id: 1, Training steps: 9300, Avg loss: 0.689
Fold id: 0, Epoch id: 1, Training steps: 9400, Avg loss: 0.664
Fold id: 0, Epoch id: 1, Training steps: 9500, Avg loss: 0.736
Fold id: 0, Epoch id: 1, Training steps: 9600, Avg loss: 0.691
Fold id: 0, Epoch id: 1, Training steps: 9700, Avg loss: 0.637
Fold id: 0, Epoch id: 1, Training steps: 9800, Avg loss: 0.621
Fold id: 0, Epoch id: 1, Training steps: 9900, Avg loss: 0.628
Fold id: 0, Epoch id: 1, Training steps: 10000, Avg loss: 0.631
Fold id: 0, Epoch id: 1, Training steps: 10100, Avg loss: 0.754
Fold id: 0, Epoch id: 1, Training steps: 10200, Avg loss: 0.691
Fold id: 0, Epoch id: 1, Training steps: 10300, Avg loss: 0.745
Fold id: 0, Epoch id: 1, Training steps: 10400, Avg loss: 0.628
Fold id: 0, Epoch id: 1, Training steps: 10500, Avg loss: 0.824
Fold id: 0, Epoch id: 1, Training steps: 10600, Avg loss: 0.566
Fold id: 0, Epoch id: 1, Training steps: 10700, Avg loss: 0.635
Fold id: 0, Epoch id: 1, Training steps: 10800, Avg loss: 0.722
Fold id: 0, Epoch id: 1, Training steps: 10900, Avg loss: 0.678
Fold id: 0, Epoch id: 1, Training steps: 11000, Avg loss: 0.599
Fold id: 0, Epoch id: 1, Training steps: 11100, Avg loss: 0.570
Fold id: 0, Epoch id: 1, Training steps: 11200, Avg loss: 0.681
Fold id: 0, Epoch id: 1, Training steps: 11300, Avg loss: 0.659
Fold id: 0, Epoch id: 1, Training steps: 11400, Avg loss: 0.582
Fold id: 0, Epoch id: 1, Training steps: 11500, Avg loss: 0.488
Fold id: 0, Epoch id: 1, Training steps: 11600, Avg loss: 0.665
Fold id: 0, Epoch id: 1, Training steps: 11700, Avg loss: 0.581
Fold id: 0, Epoch id: 1, Training steps: 11800, Avg loss: 0.561
Fold id: 0, Epoch id: 1, Training steps: 11900, Avg loss: 0.595
Fold id: 0, Epoch id: 1, Training steps: 12000, Avg loss: 0.579
Fold id: 0, Epoch id: 1, Training steps: 12100, Avg loss: 0.658
Fold id: 0, Epoch id: 1, Training steps: 12200, Avg loss: 0.705
Fold id: 0, Epoch id: 1, Training steps: 12300, Avg loss: 0.604
Fold id: 0, Epoch id: 1, Training steps: 12400, Avg loss: 0.555
Fold id: 0, Epoch id: 1, Training steps: 12500, Avg loss: 0.621
Fold id: 0, Epoch id: 1, Training steps: 12600, Avg loss: 0.529
Fold id: 0, Epoch id: 1, Training steps: 12700, Avg loss: 0.653
Fold id: 0, Epoch id: 1, Training steps: 12800, Avg loss: 0.504
Fold id: 0, Epoch id: 1, Training steps: 12900, Avg loss: 0.474
Fold id: 0, Epoch id: 1, Training steps: 13000, Avg loss: 0.625
Fold id: 0, Epoch id: 1, Training steps: 13100, Avg loss: 0.465
Fold id: 0, Epoch id: 2, Training steps: 100, Avg loss: 0.623
Fold id: 0, Epoch id: 2, Training steps: 200, Avg loss: 0.523
Fold id: 0, Epoch id: 2, Training steps: 300, Avg loss: 0.549
Fold id: 0, Epoch id: 2, Training steps: 400, Avg loss: 0.561
Fold id: 0, Epoch id: 2, Training steps: 500, Avg loss: 0.495
Fold id: 0, Epoch id: 2, Training steps: 600, Avg loss: 0.482
Fold id: 0, Epoch id: 2, Training steps: 700, Avg loss: 0.465
Fold id: 0, Epoch id: 2, Training steps: 800, Avg loss: 0.686
Fold id: 0, Epoch id: 2, Training steps: 900, Avg loss: 0.570
Fold id: 0, Epoch id: 2, Training steps: 1000, Avg loss: 0.540
Fold id: 0, Epoch id: 2, Training steps: 1100, Avg loss: 0.536
Fold id: 0, Epoch id: 2, Training steps: 1200, Avg loss: 0.522
Fold id: 0, Epoch id: 2, Training steps: 1300, Avg loss: 0.679
Fold id: 0, Epoch id: 2, Training steps: 1400, Avg loss: 0.617
Fold id: 0, Epoch id: 2, Training steps: 1500, Avg loss: 0.597
Fold id: 0, Epoch id: 2, Training steps: 1600, Avg loss: 0.627
Fold id: 0, Epoch id: 2, Training steps: 1700, Avg loss: 0.574
Fold id: 0, Epoch id: 2, Training steps: 1800, Avg loss: 0.589
Fold id: 0, Epoch id: 2, Training steps: 1900, Avg loss: 0.573
Fold id: 0, Epoch id: 2, Training steps: 2000, Avg loss: 0.546
Fold id: 0, Epoch id: 2, Training steps: 2100, Avg loss: 0.452
Fold id: 0, Epoch id: 2, Training steps: 2200, Avg loss: 0.440
Fold id: 0, Epoch id: 2, Training steps: 2300, Avg loss: 0.543
Fold id: 0, Epoch id: 2, Training steps: 2400, Avg loss: 0.600
Fold id: 0, Epoch id: 2, Training steps: 2500, Avg loss: 0.760
Fold id: 0, Epoch id: 2, Training steps: 2600, Avg loss: 0.567
Fold id: 0, Epoch id: 2, Training steps: 2700, Avg loss: 0.516
Fold id: 0, Epoch id: 2, Training steps: 2800, Avg loss: 0.565
Fold id: 0, Epoch id: 2, Training steps: 2900, Avg loss: 0.569
Fold id: 0, Epoch id: 2, Training steps: 3000, Avg loss: 0.603
Fold id: 0, Epoch id: 2, Training steps: 3100, Avg loss: 0.401
Fold id: 0, Epoch id: 2, Training steps: 3200, Avg loss: 0.599
Fold id: 0, Epoch id: 2, Training steps: 3300, Avg loss: 0.388
Fold id: 0, Epoch id: 2, Training steps: 3400, Avg loss: 0.532
Fold id: 0, Epoch id: 2, Training steps: 3500, Avg loss: 0.512
Fold id: 0, Epoch id: 2, Training steps: 3600, Avg loss: 0.590
Fold id: 0, Epoch id: 2, Training steps: 3700, Avg loss: 0.499
Fold id: 0, Epoch id: 2, Training steps: 3800, Avg loss: 0.541
Fold id: 0, Epoch id: 2, Training steps: 3900, Avg loss: 0.488
Fold id: 0, Epoch id: 2, Training steps: 4000, Avg loss: 0.565
Fold id: 0, Epoch id: 2, Training steps: 4100, Avg loss: 0.504
Fold id: 0, Epoch id: 2, Training steps: 4200, Avg loss: 0.548
Fold id: 0, Epoch id: 2, Training steps: 4300, Avg loss: 0.383
Fold id: 0, Epoch id: 2, Training steps: 4400, Avg loss: 0.509
Fold id: 0, Epoch id: 2, Training steps: 4500, Avg loss: 0.448
Fold id: 0, Epoch id: 2, Training steps: 4600, Avg loss: 0.561
Fold id: 0, Epoch id: 2, Training steps: 4700, Avg loss: 0.677
Fold id: 0, Epoch id: 2, Training steps: 4800, Avg loss: 0.569
Fold id: 0, Epoch id: 2, Training steps: 4900, Avg loss: 0.591
Fold id: 0, Epoch id: 2, Training steps: 5000, Avg loss: 0.484
Fold id: 0, Epoch id: 2, Training steps: 5100, Avg loss: 0.592
Fold id: 0, Epoch id: 2, Training steps: 5200, Avg loss: 0.477
Fold id: 0, Epoch id: 2, Training steps: 5300, Avg loss: 0.641
Fold id: 0, Epoch id: 2, Training steps: 5400, Avg loss: 0.557
Fold id: 0, Epoch id: 2, Training steps: 5500, Avg loss: 0.472
Fold id: 0, Epoch id: 2, Training steps: 5600, Avg loss: 0.409
Fold id: 0, Epoch id: 2, Training steps: 5700, Avg loss: 0.552
Fold id: 0, Epoch id: 2, Training steps: 5800, Avg loss: 0.439
Fold id: 0, Epoch id: 2, Training steps: 5900, Avg loss: 0.487
Fold id: 0, Epoch id: 2, Training steps: 6000, Avg loss: 0.549
Fold id: 0, Epoch id: 2, Training steps: 6100, Avg loss: 0.502
Fold id: 0, Epoch id: 2, Training steps: 6200, Avg loss: 0.519
Fold id: 0, Epoch id: 2, Training steps: 6300, Avg loss: 0.470
Fold id: 0, Epoch id: 2, Training steps: 6400, Avg loss: 0.643
Fold id: 0, Epoch id: 2, Training steps: 6500, Avg loss: 0.556
Fold id: 0, Epoch id: 2, Training steps: 6600, Avg loss: 0.591
Fold id: 0, Epoch id: 2, Training steps: 6700, Avg loss: 0.501
Fold id: 0, Epoch id: 2, Training steps: 6800, Avg loss: 0.529
Fold id: 0, Epoch id: 2, Training steps: 6900, Avg loss: 0.537
Fold id: 0, Epoch id: 2, Training steps: 7000, Avg loss: 0.510
Fold id: 0, Epoch id: 2, Training steps: 7100, Avg loss: 0.571
Fold id: 0, Epoch id: 2, Training steps: 7200, Avg loss: 0.462
Fold id: 0, Epoch id: 2, Training steps: 7300, Avg loss: 0.547
Fold id: 0, Epoch id: 2, Training steps: 7400, Avg loss: 0.646
Fold id: 0, Epoch id: 2, Training steps: 7500, Avg loss: 0.398
Fold id: 0, Epoch id: 2, Training steps: 7600, Avg loss: 0.381
Fold id: 0, Epoch id: 2, Training steps: 7700, Avg loss: 0.439
Fold id: 0, Epoch id: 2, Training steps: 7800, Avg loss: 0.444
Fold id: 0, Epoch id: 2, Training steps: 7900, Avg loss: 0.482
Fold id: 0, Epoch id: 2, Training steps: 8000, Avg loss: 0.495
Fold id: 0, Epoch id: 2, Training steps: 8100, Avg loss: 0.493
Fold id: 0, Epoch id: 2, Training steps: 8200, Avg loss: 0.514
Fold id: 0, Epoch id: 2, Training steps: 8300, Avg loss: 0.592
Fold id: 0, Epoch id: 2, Training steps: 8400, Avg loss: 0.566
Fold id: 0, Epoch id: 2, Training steps: 8500, Avg loss: 0.404
Fold id: 0, Epoch id: 2, Training steps: 8600, Avg loss: 0.455
Fold id: 0, Epoch id: 2, Training steps: 8700, Avg loss: 0.432
Fold id: 0, Epoch id: 2, Training steps: 8800, Avg loss: 0.462
Fold id: 0, Epoch id: 2, Training steps: 8900, Avg loss: 0.591
Fold id: 0, Epoch id: 2, Training steps: 9000, Avg loss: 0.543
Fold id: 0, Epoch id: 2, Training steps: 9100, Avg loss: 0.356
Fold id: 0, Epoch id: 2, Training steps: 9200, Avg loss: 0.296
Fold id: 0, Epoch id: 2, Training steps: 9300, Avg loss: 0.538
Fold id: 0, Epoch id: 2, Training steps: 9400, Avg loss: 0.516
Fold id: 0, Epoch id: 2, Training steps: 9500, Avg loss: 0.403
Fold id: 0, Epoch id: 2, Training steps: 9600, Avg loss: 0.393
Fold id: 0, Epoch id: 2, Training steps: 9700, Avg loss: 0.453
Fold id: 0, Epoch id: 2, Training steps: 9800, Avg loss: 0.360
Fold id: 0, Epoch id: 2, Training steps: 9900, Avg loss: 0.375
Fold id: 0, Epoch id: 2, Training steps: 10000, Avg loss: 0.380
Fold id: 0, Epoch id: 2, Training steps: 10100, Avg loss: 0.563
Fold id: 0, Epoch id: 2, Training steps: 10200, Avg loss: 0.572
Fold id: 0, Epoch id: 2, Training steps: 10300, Avg loss: 0.548
Fold id: 0, Epoch id: 2, Training steps: 10400, Avg loss: 0.443
Fold id: 0, Epoch id: 2, Training steps: 10500, Avg loss: 0.587
Fold id: 0, Epoch id: 2, Training steps: 10600, Avg loss: 0.360
Fold id: 0, Epoch id: 2, Training steps: 10700, Avg loss: 0.477
Fold id: 0, Epoch id: 2, Training steps: 10800, Avg loss: 0.506
Fold id: 0, Epoch id: 2, Training steps: 10900, Avg loss: 0.444
Fold id: 0, Epoch id: 2, Training steps: 11000, Avg loss: 0.406
Fold id: 0, Epoch id: 2, Training steps: 11100, Avg loss: 0.443
Fold id: 0, Epoch id: 2, Training steps: 11200, Avg loss: 0.524
Fold id: 0, Epoch id: 2, Training steps: 11300, Avg loss: 0.454
Fold id: 0, Epoch id: 2, Training steps: 11400, Avg loss: 0.421
Fold id: 0, Epoch id: 2, Training steps: 11500, Avg loss: 0.356
Fold id: 0, Epoch id: 2, Training steps: 11600, Avg loss: 0.447
Fold id: 0, Epoch id: 2, Training steps: 11700, Avg loss: 0.426
Fold id: 0, Epoch id: 2, Training steps: 11800, Avg loss: 0.374
Fold id: 0, Epoch id: 2, Training steps: 11900, Avg loss: 0.436
Fold id: 0, Epoch id: 2, Training steps: 12000, Avg loss: 0.422
Fold id: 0, Epoch id: 2, Training steps: 12100, Avg loss: 0.512
Fold id: 0, Epoch id: 2, Training steps: 12200, Avg loss: 0.560
Fold id: 0, Epoch id: 2, Training steps: 12300, Avg loss: 0.464
Fold id: 0, Epoch id: 2, Training steps: 12400, Avg loss: 0.311
Fold id: 0, Epoch id: 2, Training steps: 12500, Avg loss: 0.493
Fold id: 0, Epoch id: 2, Training steps: 12600, Avg loss: 0.410
Fold id: 0, Epoch id: 2, Training steps: 12700, Avg loss: 0.412
Fold id: 0, Epoch id: 2, Training steps: 12800, Avg loss: 0.349
Fold id: 0, Epoch id: 2, Training steps: 12900, Avg loss: 0.251
Fold id: 0, Epoch id: 2, Training steps: 13000, Avg loss: 0.476
Fold id: 0, Epoch id: 2, Training steps: 13100, Avg loss: 0.364
Fold id: 0, Epoch id: 3, Training steps: 100, Avg loss: 0.444
Fold id: 0, Epoch id: 3, Training steps: 200, Avg loss: 0.427
Fold id: 0, Epoch id: 3, Training steps: 300, Avg loss: 0.393
Fold id: 0, Epoch id: 3, Training steps: 400, Avg loss: 0.374
Fold id: 0, Epoch id: 3, Training steps: 500, Avg loss: 0.359
Fold id: 0, Epoch id: 3, Training steps: 600, Avg loss: 0.307
Fold id: 0, Epoch id: 3, Training steps: 700, Avg loss: 0.353
Fold id: 0, Epoch id: 3, Training steps: 800, Avg loss: 0.469
Fold id: 0, Epoch id: 3, Training steps: 900, Avg loss: 0.435
Fold id: 0, Epoch id: 3, Training steps: 1000, Avg loss: 0.440
Fold id: 0, Epoch id: 3, Training steps: 1100, Avg loss: 0.329
Fold id: 0, Epoch id: 3, Training steps: 1200, Avg loss: 0.372
Fold id: 0, Epoch id: 3, Training steps: 1300, Avg loss: 0.546
Fold id: 0, Epoch id: 3, Training steps: 1400, Avg loss: 0.467
Fold id: 0, Epoch id: 3, Training steps: 1500, Avg loss: 0.463
Fold id: 0, Epoch id: 3, Training steps: 1600, Avg loss: 0.511
Fold id: 0, Epoch id: 3, Training steps: 1700, Avg loss: 0.385
Fold id: 0, Epoch id: 3, Training steps: 1800, Avg loss: 0.366
Fold id: 0, Epoch id: 3, Training steps: 1900, Avg loss: 0.476
Fold id: 0, Epoch id: 3, Training steps: 2000, Avg loss: 0.381
Fold id: 0, Epoch id: 3, Training steps: 2100, Avg loss: 0.402
Fold id: 0, Epoch id: 3, Training steps: 2200, Avg loss: 0.346
Fold id: 0, Epoch id: 3, Training steps: 2300, Avg loss: 0.401
Fold id: 0, Epoch id: 3, Training steps: 2400, Avg loss: 0.427
Fold id: 0, Epoch id: 3, Training steps: 2500, Avg loss: 0.429
Fold id: 0, Epoch id: 3, Training steps: 2600, Avg loss: 0.398
Fold id: 0, Epoch id: 3, Training steps: 2700, Avg loss: 0.328
Fold id: 0, Epoch id: 3, Training steps: 2800, Avg loss: 0.408
Fold id: 0, Epoch id: 3, Training steps: 2900, Avg loss: 0.398
Fold id: 0, Epoch id: 3, Training steps: 3000, Avg loss: 0.369
Fold id: 0, Epoch id: 3, Training steps: 3100, Avg loss: 0.318
Fold id: 0, Epoch id: 3, Training steps: 3200, Avg loss: 0.479
Fold id: 0, Epoch id: 3, Training steps: 3300, Avg loss: 0.257
Fold id: 0, Epoch id: 3, Training steps: 3400, Avg loss: 0.397
Fold id: 0, Epoch id: 3, Training steps: 3500, Avg loss: 0.423
Fold id: 0, Epoch id: 3, Training steps: 3600, Avg loss: 0.469
Fold id: 0, Epoch id: 3, Training steps: 3700, Avg loss: 0.346
Fold id: 0, Epoch id: 3, Training steps: 3800, Avg loss: 0.440
Fold id: 0, Epoch id: 3, Training steps: 3900, Avg loss: 0.406
Fold id: 0, Epoch id: 3, Training steps: 4000, Avg loss: 0.413
Fold id: 0, Epoch id: 3, Training steps: 4100, Avg loss: 0.339
Fold id: 0, Epoch id: 3, Training steps: 4200, Avg loss: 0.444
Fold id: 0, Epoch id: 3, Training steps: 4300, Avg loss: 0.246
Fold id: 0, Epoch id: 3, Training steps: 4400, Avg loss: 0.384
Fold id: 0, Epoch id: 3, Training steps: 4500, Avg loss: 0.284
Fold id: 0, Epoch id: 3, Training steps: 4600, Avg loss: 0.427
Fold id: 0, Epoch id: 3, Training steps: 4700, Avg loss: 0.591
Fold id: 0, Epoch id: 3, Training steps: 4800, Avg loss: 0.494
Fold id: 0, Epoch id: 3, Training steps: 4900, Avg loss: 0.455
Fold id: 0, Epoch id: 3, Training steps: 5000, Avg loss: 0.332
Fold id: 0, Epoch id: 3, Training steps: 5100, Avg loss: 0.373
Fold id: 0, Epoch id: 3, Training steps: 5200, Avg loss: 0.376
Fold id: 0, Epoch id: 3, Training steps: 5300, Avg loss: 0.552
Fold id: 0, Epoch id: 3, Training steps: 5400, Avg loss: 0.417
Fold id: 0, Epoch id: 3, Training steps: 5500, Avg loss: 0.392
Fold id: 0, Epoch id: 3, Training steps: 5600, Avg loss: 0.341
Fold id: 0, Epoch id: 3, Training steps: 5700, Avg loss: 0.369
Fold id: 0, Epoch id: 3, Training steps: 5800, Avg loss: 0.322
Fold id: 0, Epoch id: 3, Training steps: 5900, Avg loss: 0.385
Fold id: 0, Epoch id: 3, Training steps: 6000, Avg loss: 0.437
Fold id: 0, Epoch id: 3, Training steps: 6100, Avg loss: 0.387
Fold id: 0, Epoch id: 3, Training steps: 6200, Avg loss: 0.427
Fold id: 0, Epoch id: 3, Training steps: 6300, Avg loss: 0.302
Fold id: 0, Epoch id: 3, Training steps: 6400, Avg loss: 0.456
Fold id: 0, Epoch id: 3, Training steps: 6500, Avg loss: 0.443
Fold id: 0, Epoch id: 3, Training steps: 6600, Avg loss: 0.464
Fold id: 0, Epoch id: 3, Training steps: 6700, Avg loss: 0.426
Fold id: 0, Epoch id: 3, Training steps: 6800, Avg loss: 0.459
Fold id: 0, Epoch id: 3, Training steps: 6900, Avg loss: 0.417
Fold id: 0, Epoch id: 3, Training steps: 7000, Avg loss: 0.390
Fold id: 0, Epoch id: 3, Training steps: 7100, Avg loss: 0.496
Fold id: 0, Epoch id: 3, Training steps: 7200, Avg loss: 0.395
Fold id: 0, Epoch id: 3, Training steps: 7300, Avg loss: 0.448
Fold id: 0, Epoch id: 3, Training steps: 7400, Avg loss: 0.512
Fold id: 0, Epoch id: 3, Training steps: 7500, Avg loss: 0.326
Fold id: 0, Epoch id: 3, Training steps: 7600, Avg loss: 0.273
Fold id: 0, Epoch id: 3, Training steps: 7700, Avg loss: 0.355
Fold id: 0, Epoch id: 3, Training steps: 7800, Avg loss: 0.375
Fold id: 0, Epoch id: 3, Training steps: 7900, Avg loss: 0.313
Fold id: 0, Epoch id: 3, Training steps: 8000, Avg loss: 0.402
Fold id: 0, Epoch id: 3, Training steps: 8100, Avg loss: 0.375
Fold id: 0, Epoch id: 3, Training steps: 8200, Avg loss: 0.340
Fold id: 0, Epoch id: 3, Training steps: 8300, Avg loss: 0.505
Fold id: 0, Epoch id: 3, Training steps: 8400, Avg loss: 0.487
Fold id: 0, Epoch id: 3, Training steps: 8500, Avg loss: 0.326
Fold id: 0, Epoch id: 3, Training steps: 8600, Avg loss: 0.260
Fold id: 0, Epoch id: 3, Training steps: 8700, Avg loss: 0.348
Fold id: 0, Epoch id: 3, Training steps: 8800, Avg loss: 0.369
Fold id: 0, Epoch id: 3, Training steps: 8900, Avg loss: 0.503
Fold id: 0, Epoch id: 3, Training steps: 9000, Avg loss: 0.445
Fold id: 0, Epoch id: 3, Training steps: 9100, Avg loss: 0.307
Fold id: 0, Epoch id: 3, Training steps: 9200, Avg loss: 0.206
Fold id: 0, Epoch id: 3, Training steps: 9300, Avg loss: 0.398
Fold id: 0, Epoch id: 3, Training steps: 9400, Avg loss: 0.433
Fold id: 0, Epoch id: 3, Training steps: 9500, Avg loss: 0.325
Fold id: 0, Epoch id: 3, Training steps: 9600, Avg loss: 0.284
Fold id: 0, Epoch id: 3, Training steps: 9700, Avg loss: 0.342
Fold id: 0, Epoch id: 3, Training steps: 9800, Avg loss: 0.253
Fold id: 0, Epoch id: 3, Training steps: 9900, Avg loss: 0.271
Fold id: 0, Epoch id: 3, Training steps: 10000, Avg loss: 0.263
Fold id: 0, Epoch id: 3, Training steps: 10100, Avg loss: 0.409
Fold id: 0, Epoch id: 3, Training steps: 10200, Avg loss: 0.479
Fold id: 0, Epoch id: 3, Training steps: 10300, Avg loss: 0.447
Fold id: 0, Epoch id: 3, Training steps: 10400, Avg loss: 0.319
Fold id: 0, Epoch id: 3, Training steps: 10500, Avg loss: 0.444
Fold id: 0, Epoch id: 3, Training steps: 10600, Avg loss: 0.293
Fold id: 0, Epoch id: 3, Training steps: 10700, Avg loss: 0.299
Fold id: 0, Epoch id: 3, Training steps: 10800, Avg loss: 0.393
Fold id: 0, Epoch id: 3, Training steps: 10900, Avg loss: 0.290
Fold id: 0, Epoch id: 3, Training steps: 11000, Avg loss: 0.264
Fold id: 0, Epoch id: 3, Training steps: 11100, Avg loss: 0.355
Fold id: 0, Epoch id: 3, Training steps: 11200, Avg loss: 0.370
Fold id: 0, Epoch id: 3, Training steps: 11300, Avg loss: 0.422
Fold id: 0, Epoch id: 3, Training steps: 11400, Avg loss: 0.318
Fold id: 0, Epoch id: 3, Training steps: 11500, Avg loss: 0.272
Fold id: 0, Epoch id: 3, Training steps: 11600, Avg loss: 0.349
